#OK
#SQL= select x,y,z,fofID,centralMvir,stellarMass,type
#	  from millimil..DeLucia2006a    
#	 where snapnum=63    
#	   and stellarMass > 0.1
#	
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2018-02-20 16:23:15.316 CET
#QUERYTIME 23 millisec
#COLUMN 1 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 2 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=fofID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=centralMvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=stellarMass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=type JDBC_TYPE=4 JDBC_TYPENAME=int
#x,y,z,fofID,centralMvir,stellarMass,type
55.53278,38.58766,16.505747,63000200000110,4624.3086,0.4262039,1
54.779747,38.193035,16.464401,63000200000110,4624.3086,0.32923654,1
55.27114,38.594543,16.182764,63000200000110,4624.3086,0.3553165,1
55.33038,37.945705,16.71679,63000200000110,4624.3086,0.10183663,1
55.086056,37.834995,16.264324,63000200000110,4624.3086,0.12843607,1
55.7546,38.49815,16.459356,63000200000110,4624.3086,0.37870675,1
55.247734,37.805305,16.84003,63000200000110,4624.3086,0.14096573,1
54.920685,38.297256,16.305456,63000200000110,4624.3086,0.10055191,1
54.75188,40.4319,15.852538,63000200003034,4.4754148,0.21441117,0
54.648907,40.150284,15.683189,63000200002491,5.8524656,0.2741091,0
55.444656,40.815945,16.462196,63000200000492,317.4102,7.066033,0
55.482265,40.981686,15.919002,63000200000492,317.4102,2.23865,1
55.509712,40.84957,15.970572,63000200000492,317.4102,0.13212723,2
55.539547,40.94236,15.897782,63000200000492,317.4102,0.12814373,2
55.414093,40.87034,15.942928,63000200000492,317.4102,0.13195322,2
55.49931,40.913097,15.933641,63000200000492,317.4102,0.36744776,2
55.476192,40.985607,15.916365,63000200000492,317.4102,1.830694,2
55.523506,41.02194,15.96389,63000200000492,317.4102,0.82258135,2
55.493732,41.47926,16.115465,63000200000492,317.4102,0.4701973,1
55.38732,40.94719,16.036043,63000200000492,317.4102,0.50627375,1
55.582664,41.178307,15.905088,63000200000492,317.4102,0.1731216,1
55.398235,41.02902,16.562199,63000200000492,317.4102,0.26651046,1
55.31836,41.07492,15.731509,63000200000492,317.4102,0.11457181,1
54.71825,40.370487,16.375008,63000200002934,3.6147583,0.107130714,0
55.58073,37.479713,16.240337,63000200001613,10.672143,0.42640886,0
56.138,39.478413,16.209322,63000200001121,28.22954,0.62906015,0
32.894096,41.14798,30.51179,63000200000144,1674.1494,18.267344,0
32.860733,41.14844,30.427145,63000200000144,1674.1494,0.16776776,2
32.963654,41.212082,30.460283,63000200000144,1674.1494,0.7092775,2
32.867355,41.100285,30.571321,63000200000144,1674.1494,0.22562176,2
32.881058,41.036797,30.297525,63000200000144,1674.1494,0.18773402,2
33.02013,41.035156,30.861164,63000200000144,1674.1494,0.23910044,2
32.852062,41.064323,30.42826,63000200000144,1674.1494,0.7454026,2
32.92426,41.039307,30.55153,63000200000144,1674.1494,2.0793583,2
32.930553,41.09106,30.527199,63000200000144,1674.1494,0.45161483,2
33.229614,40.93647,29.762741,63000200000144,1674.1494,11.591421,1
43.279427,31.705667,17.105886,63000200000865,67.905815,2.4884279,0
47.755714,58.17541,18.438725,63000200000866,73.58615,3.6217487,0
59.338593,54.31646,30.23364,63000200000867,70.22959,1.4605216,0
31.626959,40.52018,27.77729,63000200000868,62.741875,2.5052402,0
31.686892,40.444782,27.671406,63000200000868,62.741875,0.15397538,2
51.96593,31.457703,11.925009,63000200000873,55.770554,1.5041562,0
57.628853,42.8115,14.627336,63000200000876,69.1968,2.97389,0
57.6042,42.812233,14.637799,63000200000876,69.1968,0.18278296,2
37.182888,55.298203,11.139978,63000200000877,52.327927,1.5598018,0
53.20443,60.773705,28.500525,63000200000881,30.381182,1.1316065,0
53.309383,60.863033,28.629045,63000200000881,30.381182,0.41336522,1
50.580414,58.263397,19.240002,63000200000885,58.008263,2.8567467,0
60.40234,44.843315,13.551049,63000200000886,68.50828,1.3535368,0
60.34652,44.839737,13.586716,63000200000886,68.50828,0.7166186,2
50.549408,62.410957,9.054459,63000200000888,59.21318,1.8497134,0
50.545498,62.41087,9.05613,63000200000888,59.21318,0.647992,2
42.0274,32.33743,18.007782,63000200000889,66.356636,1.6834512,0
42.071754,32.40044,18.025198,63000200000889,66.356636,0.7971403,2
47.59396,57.18175,11.945102,63000200000891,66.786964,2.4180539,0
31.913317,52.940166,28.111132,63000200000894,63.688595,2.2863755,0
32.039513,53.39842,28.160923,63000200001017,28.659868,0.5029701,0
31.94393,53.330715,28.090534,63000200001017,28.659868,0.1718897,2
32.057064,53.402893,28.163937,63000200001017,28.659868,0.2442193,2
31.872168,53.434284,28.609293,63000200001328,20.311499,0.69195664,0
38.869305,53.616997,7.6533747,63000200000895,65.84024,3.0105991,0
50.932045,46.67251,26.901527,63000200000896,49.143497,2.1092246,0
50.84664,46.72079,26.516771,63000200000896,49.143497,0.2669311,1
47.326706,53.770447,31.179491,63000200000898,62.22548,3.8439264,0
52.223244,57.78702,3.7534916,63000200000899,58.09433,2.1415124,0
34.99799,33.50802,18.352755,63000200000900,52.327927,2.010835,0
34.98619,33.521374,18.376661,63000200000900,52.327927,0.15338576,2
34.992153,54.900925,1.4499538,63000200000901,61.881218,1.4142739,0
35.00261,54.989044,1.4616855,63000200000901,61.881218,0.7216406,1
34.98045,54.9381,1.462146,63000200000901,61.881218,0.14640652,2
39.65711,62.039593,30.969591,63000200000903,56.45908,1.5039638,0
49.70077,52.300304,29.312607,63000200000905,53.963177,1.5147848,0
41.547684,50.656536,8.424818,63000200000907,61.19269,3.0410228,0
41.723274,50.30042,8.153053,63000200001735,9.983618,0.36805937,0
39.05801,46.166813,1.6475168,63000200000908,42.17218,1.7330494,0
39.035656,46.00984,1.8848411,63000200000908,42.17218,0.43644312,1
33.5083,31.922903,9.093812,63000200000910,29.692657,1.6569517,0
33.263866,31.904629,8.949929,63000200000910,29.692657,0.5363081,1
51.706253,55.37847,4.740283,63000200000912,61.02056,1.6552534,0
51.689087,55.31426,4.792526,63000200000912,61.02056,0.83961654,1
62.13657,35.270256,20.436468,63000200000914,58.43859,2.5989342,0
0.101282224,34.87287,20.816305,63000200000914,58.43859,0.11989927,2
48.168827,32.060753,12.15472,63000200000915,48.54104,1.9683108,0
57.783924,58.026196,0.7218187,63000200000918,36.319714,1.6074153,0
57.64161,58.031708,0.8497419,63000200000918,36.319714,0.46424204,1
53.53702,34.620064,17.070648,63000200000920,27.196753,2.391207,0
53.418888,34.331745,17.082722,63000200000920,27.196753,1.0617293,1
32.299126,41.870277,26.317436,63000200000922,57.922195,2.8638828,0
33.46381,48.675056,29.010633,63000200000924,51.553337,1.6749518,0
38.26113,55.010223,27.779041,63000200000925,56.63121,2.4152915,0
38.38372,54.774895,27.742178,63000200003719,3.0122986,0.14896014,0
57.969994,32.63852,18.270605,63000200000927,38.38529,1.2562708,0
57.83209,32.611137,18.545538,63000200000927,38.38529,0.116514,1
55.508698,52.055042,3.6919615,63000200000929,35.803318,1.9950283,0
55.741135,52.145115,3.5856721,63000200000929,35.803318,0.5133618,1
32.80919,40.942287,29.762383,63000200000144,1674.1494,0.3221334,1
33.184334,40.423523,30.716133,63000200000144,1674.1494,0.19890743,1
32.458996,41.307976,30.393827,63000200000144,1674.1494,0.18323827,1
33.290173,41.301907,30.308233,63000200000144,1674.1494,0.19269489,1
33.151363,41.053898,29.954533,63000200000144,1674.1494,0.42560375,1
33.041767,41.364265,30.281918,63000200000144,1674.1494,0.24879038,1
33.566166,40.770477,29.893042,63000200000144,1674.1494,0.24635096,1
33.347008,40.96238,29.73326,63000200000144,1674.1494,0.6025332,1
32.654865,41.281067,30.359344,63000200000144,1674.1494,0.13567235,1
33.001743,41.088478,30.98506,63000200000144,1674.1494,0.102092505,1
33.02444,41.00765,30.080893,63000200000144,1674.1494,0.14445038,1
32.94209,41.037483,30.148731,63000200000144,1674.1494,0.114198126,1
33.10386,40.81991,29.933119,63000200000144,1674.1494,0.2127065,1
33.490334,40.938263,29.502817,63000200000144,1674.1494,0.35755098,1
32.850163,40.84414,30.575281,63000200000144,1674.1494,0.14896612,1
32.95325,40.51961,31.301996,63000200001002,32.61889,1.2179545,0
32.981293,40.315063,31.338385,63000200001002,32.61889,0.2333317,1
33.342392,39.857445,31.943483,63000500000422,296.5823,11.368332,0
33.188854,39.9759,32.002296,63000500000422,296.5823,0.27213973,2
33.476097,39.65595,31.596533,63000500000422,296.5823,0.10832281,2
33.48105,39.705585,31.911633,63000500000422,296.5823,4.2211113,1
33.537605,39.66934,31.852644,63000500000422,296.5823,0.26204875,2
33.463367,39.624958,31.60543,63000500000422,296.5823,1.2142206,1
32.451965,40.809895,30.037275,63000200001653,10.413946,0.20787607,0
32.838745,40.758705,29.162277,63000200002268,3.6147583,0.13092896,0
54.434254,50.088318,27.73679,63000200000187,2849.8926,8.877758,0
54.412415,50.09867,27.715351,63000200000187,2849.8926,0.1773538,2
54.496693,50.073563,27.749346,63000200000187,2849.8926,0.44153586,2
54.47022,50.05747,27.804955,63000200000187,2849.8926,0.13930243,2
54.552193,50.039402,27.743832,63000200000187,2849.8926,0.44140276,2
54.409653,50.1348,27.681158,63000200000187,2849.8926,0.31048402,2
54.56228,50.030857,27.726856,63000200000187,2849.8926,1.4429348,2
54.432465,50.07997,27.691387,63000200000187,2849.8926,0.42439932,2
54.340908,50.19831,27.617737,63000200000187,2849.8926,0.12444021,2
54.616894,50.007954,27.615683,63000200000187,2849.8926,0.5929052,2
54.47666,50.273422,27.689516,63000200000187,2849.8926,0.38998896,2
54.404373,50.100853,27.786263,63000200000187,2849.8926,0.60135627,2
54.642807,49.973446,27.857124,63000200000187,2849.8926,0.80777586,2
54.38972,50.14873,27.680336,63000200000187,2849.8926,0.6228581,2
54.296463,50.116096,27.66523,63000200000187,2849.8926,2.3044095,2
54.55969,49.63541,27.557745,63000200000187,2849.8926,0.18251981,2
54.351974,50.144905,27.858213,63000200000187,2849.8926,0.5856153,2
54.454227,50.02242,27.850046,63000200000187,2849.8926,0.2966976,2
54.52099,50.047226,27.77785,63000200000187,2849.8926,0.7428146,2
54.149548,50.266335,27.542442,63000200000187,2849.8926,0.11347007,2
54.533092,49.97163,27.866716,63000200000187,2849.8926,1.8648113,2
54.169376,50.056957,27.659348,63000200000187,2849.8926,0.24656133,2
54.22936,50.33804,27.871412,63000200000187,2849.8926,0.71229124,2
54.6581,49.93801,27.659641,63000200000187,2849.8926,0.86188316,2
54.316746,49.99076,27.56857,63000200000187,2849.8926,0.52329683,2
54.179676,50.046753,27.741764,63000200000187,2849.8926,1.793882,2
54.779583,50.178913,27.894947,63000200000187,2849.8926,2.1997967,2
54.51645,49.732742,27.91496,63000200000187,2849.8926,0.25261933,2
54.508644,49.981274,27.658247,63000200000187,2849.8926,0.11593691,2
54.18932,50.448914,28.023039,63000200000187,2849.8926,0.21406357,2
54.37137,49.936417,27.77063,63000200000187,2849.8926,0.31351766,2
54.32857,50.285366,28.023993,63000200000187,2849.8926,5.598487,1
54.327812,50.27902,28.00857,63000200000187,2849.8926,0.2862067,2
54.179478,50.942238,27.910948,63000200000187,2849.8926,1.4580754,1
54.762108,50.644028,28.292,63000200000187,2849.8926,0.74813426,1
54.20939,50.60046,28.426935,63000200000187,2849.8926,0.92686874,1
54.06724,49.413086,27.786947,63000200000187,2849.8926,0.67990476,1
54.197536,49.389565,27.62552,63000200000187,2849.8926,0.9871501,1
54.344143,50.42046,28.162352,63000200000187,2849.8926,0.99661,1
54.616627,49.497795,27.706198,63000200000187,2849.8926,0.3366311,1
54.57194,50.008892,27.885042,63000200000187,2849.8926,1.939466,1
54.26667,50.1957,28.207346,63000200000187,2849.8926,0.80593216,1
54.06065,50.600113,28.221025,63000200000187,2849.8926,1.0187844,1
54.619114,50.24405,27.660973,63000200000187,2849.8926,0.7690164,1
43.65041,57.545033,0.5969998,63000200000984,32.18856,0.85979676,0
43.334282,57.63868,0.5971458,63000200000984,32.18856,0.11580468,2
43.4682,57.54793,0.5840694,63000200000984,32.18856,0.11755092,1
61.961132,51.95274,8.172027,63000200000987,49.745956,2.367056,0
61.90816,51.682457,8.772234,63000200002495,4.6475463,0.13645796,0
37.82548,48.203712,10.905865,63000200000988,45.012344,1.9672834,0
51.6219,42.4297,25.240904,63000200000989,45.873,1.1747832,0
51.61942,42.43382,25.235832,63000200000989,45.873,0.378463,2
48.217537,35.88861,12.470781,63000200000991,39.59021,1.2109268,0
54.932613,53.644886,29.429287,63000200000992,37.52463,1.5781454,0
54.773357,53.726,29.39283,63000200000992,37.52463,0.1147054,1
39.9577,37.861477,10.0969515,63000200000994,34.16807,0.68958277,0
39.948414,37.871098,10.093947,63000200000994,34.16807,0.19826101,2
40.074963,37.817013,10.104631,63000200000994,34.16807,0.23241532,1
41.341446,51.505863,21.128557,63000200000996,40.70906,2.0819225,0
51.519634,49.165665,11.444241,63000200000997,41.13939,1.0649222,0
54.429874,38.014843,20.383223,63000200001000,30.209051,1.097277,0
58.583088,32.27345,18.753632,63000200001004,31.586102,0.5437455,0
59.811337,37.708733,28.135015,63000200001008,23.0656,0.63296676,0
59.876293,37.729553,28.24756,63000200001008,23.0656,0.4287912,1
43.057903,49.926186,20.998184,63000200001010,30.381182,0.6189084,0
43.040043,49.92416,21.034882,63000200001010,30.381182,0.15566063,2
48.647438,45.951057,7.733357,63000200001011,34.25414,1.0299933,0
51.94543,39.27213,20.426487,63000200001012,33.565613,1.155606,0
39.956764,34.287277,19.893208,63000200001013,34.94266,1.0394837,0
61.615047,54.631813,9.234027,63000200001014,44.065624,2.0844052,0
51.969982,34.99014,8.805113,63000200001015,35.02873,1.3865712,0
51.32932,50.47755,9.729416,63000200001019,41.569717,1.1072274,0
51.32127,50.464878,9.797316,63000200001019,41.569717,0.20884863,2
32.706837,57.96062,24.939606,63000200001020,31.155773,1.0343591,0
32.835285,58.50403,24.907461,63000200002049,7.2295165,0.13962045,0
60.774117,37.164288,28.51463,63000200001022,41.053326,1.7469527,0
34.470257,33.640533,17.236368,63000200001023,32.61889,0.9862237,0
58.893456,35.652813,3.0453813,63000200001024,29.864788,0.704207,0
53.733154,51.849304,29.53899,63000200001027,24.012321,0.74982417,0
47.73134,57.073853,4.9706264,63000200001030,25.64757,0.9668092,0
37.122993,55.28114,25.922827,63000200001032,40.19267,1.5731705,0
51.098537,45.825264,18.887575,63000200001033,35.889385,1.57429,0
36.382004,56.93328,8.084341,63000200001034,32.704956,1.113798,0
47.955544,56.412132,10.811179,63000200001035,36.83611,1.5180331,0
53.77658,33.898525,23.333822,63000200001036,27.02462,0.9681349,0
53.84497,34.07296,23.31035,63000200001036,27.02462,0.23945223,1
60.205544,60.15214,12.637508,63000200001038,23.237732,0.70882636,0
38.250427,34.265022,21.457104,63000200001040,34.94266,1.6993612,0
37.95733,34.396194,21.719193,63000200001860,8.520501,0.22691818,0
49.006428,32.56404,2.5568001,63000200001041,37.43857,1.7567328,0
46.66509,41.64475,7.57977,63000200001042,31.241838,1.141604,0
42.42183,51.347023,17.776453,63000200001044,23.581993,0.5629193,0
42.40129,51.34114,17.856392,63000200001044,23.581993,0.1672848,1
53.212513,48.02794,26.260708,63000200001047,35.286926,0.8773764,0
36.32057,31.148256,10.543136,63000200000314,1031.6692,0.3331328,1
35.63611,31.578077,10.404979,63000200000314,1031.6692,0.3034435,1
35.748055,31.96374,10.442256,63000200000314,1031.6692,0.2444051,1
36.04133,31.688377,10.929642,63000200000314,1031.6692,0.73872286,1
35.693714,31.65194,11.060154,63000200000314,1031.6692,0.15180477,1
36.104008,31.721233,10.287979,63000200000314,1031.6692,0.14152923,1
35.981953,31.648071,10.691674,63000200000314,1031.6692,0.11888572,1
36.333546,31.758741,10.909033,63000200000314,1031.6692,0.17955813,1
35.749554,31.51763,10.733228,63000200000314,1031.6692,0.10048751,1
36.018562,31.385107,11.459522,63000200001464,10.241815,0.27254328,0
35.680305,31.483095,11.285286,63000200001282,19.27871,0.6578854,0
42.561104,50.752663,9.755632,63000200000332,1348.1327,13.646384,0
41.712673,50.655262,9.804814,63000200000332,1348.1327,0.14804426,2
42.574192,50.659,9.812602,63000200000332,1348.1327,0.51276135,2
42.659447,50.710537,9.649669,63000200000332,1348.1327,1.1240159,2
42.59843,50.748238,9.821749,63000200000332,1348.1327,0.16121592,2
42.20777,50.664062,9.70039,63000200000332,1348.1327,0.17789069,2
42.533237,50.814957,9.840672,63000200000332,1348.1327,0.28469214,2
42.61332,50.71139,9.715107,63000200000332,1348.1327,0.1955629,2
42.53115,50.765755,9.736154,63000200000332,1348.1327,0.21437113,2
42.8878,50.98799,10.086453,63000200000332,1348.1327,0.18772832,2
42.729073,50.67294,9.89638,63000200000332,1348.1327,2.8745162,2
42.755566,50.720913,9.816367,63000200000332,1348.1327,0.311142,2
42.91659,50.749275,9.582293,63000200000332,1348.1327,0.1184395,2
42.672256,50.755936,9.721875,63000200000332,1348.1327,0.11426881,2
42.345066,50.59183,9.188424,63000200000332,1348.1327,1.129679,1
42.379333,50.574463,9.781055,63000200000332,1348.1327,1.3061426,1
42.38121,50.333206,9.485853,63000200000332,1348.1327,0.20430118,1
42.919037,50.70574,9.599794,63000200000332,1348.1327,0.28939152,1
42.541573,50.595036,9.443011,63000200000332,1348.1327,0.7802436,1
48.41149,49.119274,19.921413,63000200000339,1185.4685,13.053927,0
48.4308,49.10011,19.93965,63000200000339,1185.4685,0.14799282,2
48.395412,49.177128,19.907616,63000200000339,1185.4685,0.27241656,2
48.47627,49.175323,19.858547,63000200000339,1185.4685,0.26972994,2
48.453457,49.316807,19.97043,63000200000339,1185.4685,0.14187674,2
48.433197,49.125324,19.941383,63000200000339,1185.4685,0.15597394,2
48.51399,48.934536,20.038876,63000200000339,1185.4685,0.6466787,2
48.53811,48.92342,19.919817,63000200000339,1185.4685,0.68005955,2
48.47895,48.784813,19.719698,63000200000339,1185.4685,0.14262208,2
48.30892,49.009968,20.126764,63000200000339,1185.4685,0.30548692,2
48.127785,49.4341,19.810833,63000200000339,1185.4685,0.77120245,1
48.584114,48.743435,19.934578,63000200000339,1185.4685,0.6215453,1
48.447517,49.0995,20.054941,63000200000339,1185.4685,0.25566018,1
48.341957,48.88097,19.841295,63000200000339,1185.4685,0.29674917,1
47.79119,49.394703,19.716856,63000200002089,7.659845,0.32572982,0
48.01041,48.790924,19.611406,63000200003495,1.8073791,0.12948827,0
57.304825,37.809116,16.524841,63000200000345,1037.6938,11.803457,0
57.286427,37.761135,16.726515,63000200000345,1037.6938,0.11839077,2
57.289474,37.75885,16.570744,63000200000345,1037.6938,0.118650325,2
57.299664,37.806576,16.521013,63000200000345,1037.6938,7.4998474,2
57.20471,37.69846,16.773485,63000200000345,1037.6938,7.776068,1
57.181026,37.667892,16.791317,63000200000345,1037.6938,0.18951552,2
57.209866,37.703068,16.766039,63000200000345,1037.6938,0.8058745,2
57.190952,37.721027,16.728405,63000200000345,1037.6938,0.13719262,2
57.956295,37.869255,16.460932,63000200000345,1037.6938,0.8672319,1
57.43509,37.59082,16.332552,63000200000345,1037.6938,0.3818721,1
57.002132,38.063572,16.64777,63000200000345,1037.6938,0.40005535,1
57.041225,37.844006,16.515417,63000200000345,1037.6938,1.6926293,1
57.015644,37.852837,16.527708,63000200000345,1037.6938,0.30889952,2
57.716747,37.886856,16.744057,63000200000345,1037.6938,0.56721574,1
57.272392,37.689186,16.471748,63000200000345,1037.6938,0.28220153,1
57.03962,37.897892,16.577677,63000200000345,1037.6938,0.29394072,1
57.328037,37.79825,16.731344,63000200000345,1037.6938,0.13224271,1
57.22636,37.844097,16.460117,63000200000345,1037.6938,0.116069905,1
38.111496,56.40047,28.958412,63000200000362,1003.00934,9.646673,0
38.210957,56.42765,28.934925,63000200000362,1003.00934,0.10338619,2
37.831123,56.51895,29.132019,63000200000362,1003.00934,0.231739,2
38.106117,56.388397,28.949295,63000200000362,1003.00934,7.4207287,2
38.152817,56.43199,28.9589,63000200000362,1003.00934,0.1331122,2
38.106293,56.37499,28.93712,63000200000362,1003.00934,2.7379653,2
38.24084,55.985977,28.942265,63000200000362,1003.00934,4.3479815,1
38.402176,56.13918,29.104923,63000200000362,1003.00934,0.48914307,1
37.785812,56.620472,29.385664,63000200000362,1003.00934,0.15956032,1
38.214638,56.416912,28.72219,63000200000362,1003.00934,0.105534956,1
32.960407,43.11419,30.49243,63000200000368,1059.9849,8.121092,0
56.156063,37.45083,26.622114,63000200001500,14.889361,0.40087426,0
61.0166,37.60872,22.407219,63000200001501,14.803295,0.30666748,0
58.99037,39.12071,8.790678,63000200001502,13.684442,0.15783551,0
62.287525,55.632797,9.120529,63000200001503,11.274603,0.16055776,0
39.205933,52.876095,26.86697,63000200001504,12.049194,0.24322753,0
45.31307,48.93716,17.100554,63000200001505,14.889361,0.38205642,0
34.61212,61.212025,29.63296,63000200001506,14.028705,0.36269072,0
42.779713,33.720795,30.46762,63000200001507,13.598376,0.4064608,0
53.42645,51.606388,28.319183,63000200001508,14.286901,0.4761832,0
40.583305,47.62929,1.7707278,63000200001509,14.459033,0.3636137,0
61.801617,45.195892,5.5112133,63000200001510,14.459033,0.47376332,0
52.199543,47.284195,13.164223,63000200001511,13.426245,0.38962963,0
60.196857,34.58292,13.125805,63000200001512,13.340179,0.35607356,0
32.06494,38.584435,19.804976,63000200001513,14.545098,0.4391371,0
39.994183,42.560474,7.7361236,63000200001514,15.836083,0.5726599,0
38.77439,38.22377,21.55144,63000200001515,15.147558,0.43414083,0
59.18204,34.38307,4.409511,63000200001516,10.500011,0.20285788,0
62.036377,37.035854,9.2318735,63000200001517,13.426245,0.29003087,0
58.60051,32.355114,2.3213558,63000200001518,13.081982,0.27656376,0
40.142704,54.843647,28.963493,63000200001521,13.856573,0.30771723,0
36.403328,59.619785,5.978545,63000200001522,13.168048,0.21041816,0
34.831627,46.69397,27.321388,63000200001523,13.340179,0.32515976,0
49.399876,37.003162,0.2936384,63000200001524,13.770508,0.19845304,0
53.606007,47.994793,30.062395,63000200001526,11.618866,0.25566676,0
31.916086,41.355682,22.220413,63000200001527,12.73772,0.33527175,0
39.651005,34.19197,17.182207,63000200001528,13.168048,0.36739436,0
45.99592,52.112083,7.4594064,63000200001529,13.598376,0.39022106,0
49.14734,33.354908,16.191133,63000200001530,13.426245,0.18181333,0
48.89876,49.86096,21.372805,63000200001531,11.877063,0.28921914,0
48.56493,35.83923,28.795488,63000200001533,13.598376,0.41386065,0
61.650257,52.94851,8.593465,63000200001534,13.340179,0.45560253,0
33.35491,52.737392,20.72966,63000200001535,10.758209,0.23461503,0
40.267517,46.670464,22.517698,63000200001536,13.684442,0.4000915,0
42.545414,35.201553,30.00253,63000200001537,8.692633,0.1581623,0
52.759872,39.56924,6.367541,63000200001539,12.73772,0.33592385,0
54.64963,33.729267,10.679056,63000200001540,13.254113,0.425602,0
59.182827,53.6243,22.97955,63000200001541,13.426245,0.36451688,0
33.46245,32.045414,8.024787,63000200001542,14.11477,0.29478085,0
45.098225,36.680676,14.976699,63000200001543,11.963128,0.32014796,0
39.592033,55.06613,28.877542,63000200001544,14.11477,0.47127184,0
49.333183,39.390316,9.562929,63000200001545,14.028705,0.4565195,0
35.304066,43.01611,26.12793,63000200001548,13.254113,0.30726054,0
49.224308,37.592323,28.032528,63000200001549,12.13526,0.2974717,0
36.082222,57.13765,13.040772,63000200001550,11.274603,0.28038785,0
37.924477,37.035473,22.256067,63000200000234,2358.0273,0.1780656,1
37.63511,35.817986,21.845919,63000200000234,2358.0273,0.46590477,1
38.252533,36.86784,22.270836,63000200000234,2358.0273,0.5144268,1
37.92882,36.572483,21.789673,63000200000234,2358.0273,3.1323507,1
37.9966,36.78259,21.357624,63000200000234,2358.0273,0.4317943,1
38.219658,36.509876,21.660019,63000200000234,2358.0273,0.7464745,1
37.622047,37.111565,21.720863,63000200000234,2358.0273,0.2559112,1
38.13671,36.721966,21.1525,63000200000234,2358.0273,0.3560512,1
38.47525,35.674797,20.671778,63000200000234,2358.0273,0.35202193,1
37.878746,36.65124,21.170755,63000200000234,2358.0273,0.14223321,1
38.012196,36.62146,21.452274,63000200000234,2358.0273,0.46115756,1
37.553635,36.413013,22.086227,63000200000234,2358.0273,0.4238803,1
37.46866,36.376232,21.46256,63000200000234,2358.0273,0.16727605,1
37.711353,36.872444,22.364832,63000200000234,2358.0273,0.13568419,1
37.616673,36.455734,21.4524,63000200000234,2358.0273,0.6175348,1
38.08181,36.51015,21.741732,63000200000234,2358.0273,0.16245727,1
38.342598,36.50753,21.12022,63000200000234,2358.0273,0.18207198,1
37.927616,36.76375,21.657194,63000200000234,2358.0273,0.12965092,1
38.257492,37.15529,21.884903,63000200000234,2358.0273,0.1195006,1
47.69674,49.49879,28.996195,63000200001138,29.60659,1.1001891,0
54.835464,58.1046,2.776945,63000200001139,25.64757,0.79203904,0
57.417698,36.662678,9.595459,63000200001140,29.864788,1.0925511,0
36.690193,40.65907,23.241318,63000200001141,27.541016,0.92407113,0
39.561176,47.952583,12.15949,63000200001142,21.430351,0.51090604,0
47.326027,33.540596,5.0070257,63000200001143,29.778723,0.84600174,0
33.07468,48.384182,30.311914,63000200001144,30.467247,1.1550347,0
43.560776,48.25715,12.984932,63000200001145,19.622972,0.56213367,0
39.21653,36.10817,12.782768,63000200001147,25.04511,0.7480378,0
39.221592,45.607655,2.2740726,63000200001149,25.389374,0.7917294,0
31.541021,62.298183,28.12394,63000200001150,31.069708,1.2994318,0
46.222298,53.82674,30.652884,63000200001151,27.282818,1.1625025,0
33.938267,34.795753,24.909378,63000200001152,29.864788,1.0676225,0
51.874306,55.88639,4.445011,63000200001153,23.237732,0.5210231,0
53.808697,59.935307,1.9471893,63000200001154,23.581993,0.6453517,0
37.62589,57.42854,10.149355,63000200001155,29.520525,1.114785,0
57.69216,35.464157,9.542319,63000200001156,25.561504,0.7985624,0
37.679302,49.774715,25.892237,63000200001157,19.106579,0.51990694,0
60.00474,35.18559,0.55423856,63000200001158,24.356585,0.8298521,0
59.942562,35.256374,0.6085666,63000200001158,24.356585,0.102921,2
61.929264,55.382576,31.059628,63000200001159,22.032812,0.85803896,0
38.295223,35.870644,10.365165,63000200001160,28.315605,1.4452738,0
52.847202,39.735207,13.961343,63000200001161,26.077898,0.9466757,0
60.306416,42.918434,5.1278267,63000200001162,23.409863,0.6545364,0
36.8579,59.21537,26.481537,63000200001163,20.569695,0.33994722,0
47.537655,34.268185,2.533206,63000200001164,22.635271,0.5189743,0
51.11255,34.428402,14.584921,63000200001166,27.971344,0.90911865,0
35.79236,58.27688,8.974083,63000200001167,25.389374,0.58955324,0
58.545662,56.392155,20.898212,63000200001168,27.885277,0.787838,0
59.123863,38.87312,5.8005376,63000200001169,27.454948,0.34150714,0
59.079853,38.87107,5.815957,63000200001169,27.454948,0.15862095,2
36.503994,57.83209,4.7608576,63000200001171,26.85249,1.2016069,0
61.890507,41.030773,22.81386,63000200001172,18.245922,0.5126846,0
41.88924,49.060955,13.955529,63000200001174,20.913958,0.5711318,0
52.161964,43.415863,23.78715,63000200001176,26.938555,0.30933136,0
45.340256,49.66994,26.066107,63000200001177,23.754126,0.7509857,0
54.19599,37.87986,24.881996,63000200001178,21.602484,0.6188984,0
42.000168,47.14455,31.214668,63000200001179,28.659868,0.89293134,0
35.493774,47.04536,11.199479,63000200001180,23.409863,0.8132687,0
55.9,35.12505,9.501445,63000200001181,23.0656,0.691465,0
56.138382,36.283257,14.950663,63000200001182,25.64757,0.7505166,0
